Año,Mes,Pais de destino,Puerto de embarque,Producto,Monto Fob(US$),Peso (Toneladas)
2023,Enero,Brasil,San Antonio,Cobre,1410885.0,203.006
2023,Enero,China,San Antonio,Cobre,9023466.45,1002.02
2023,Enero,China,San Antonio,Cobre,5348531.07,602.382
2023,Enero,China,San Antonio,Cobre,1798480.7,201.496
2023,Enero,China,San Antonio,Cobre,8944110.51,998.9
2023,Enero,China,San Antonio,Cobre,10962191.3,1249.584
2023,Enero,China,San Antonio,Cobre,33832968.81,3810.655
2023,Enero,China,San Antonio,Cobre,1038844.1,125.708
2023,Enero,China,San Antonio,Cobre,1663436.25,211.69
2023,Enero,China,San Antonio,Cobre,16175794.62,1833.153
2023,Enero,China,San Antonio,Cobre,22051922.36,2617.445
2023,Enero,China,San Antonio,Cobre,203695.0,26.078
2023,Enero,China,San Antonio,Cobre,168809.0,21.647
2023,Enero,China,San Antonio,Cobre,183111.16,23.06
2023,Enero,China,San Antonio,Cobre,212492.39,24.44
2023,Enero,China,San Antonio,Cobre,742048.39,103.69
2023,Enero,China,San Antonio,Cobre,424392.59,82.82
2023,Enero,China,San Antonio,Cobre,115457.8,21.95
2023,Enero,China,San Antonio,Cobre,802888.6,134.79
2023,Enero,China,San Antonio,Cobre,379575.96,86.945
2023,Enero,China,Valparaíso,Cobre,4376288.75,491.717
2023,Enero,China,Valparaíso,Cobre,7119441.09,799.262
2023,Enero,China,Valparaíso,Cobre,8903136.17,999.486
2023,Enero,China,Valparaíso,Cobre,27033207.83,3023.219
2023,Enero,China,Valparaíso,Cobre,24225054.28,2744.843
2023,Enero,China,Valparaíso,Cobre,115521.39,21.95
2023,Enero,China,Valparaíso,Cobre,121334.0,25.336
2023,Enero,China,Valparaíso,Cobre,247620.0,51.045
2023,Enero,China,Valparaíso,Cobre,2929591.0,382.713
2023,Enero,Corea del Sur,San Antonio,Cobre,139872.6,20.862
2023,Enero,Corea del Sur,San Antonio,Cobre,104491.4,15.884
2023,Enero,Corea del Sur,San Antonio,Cobre,20664378.89,2305.821
2023,Enero,Corea del Sur,San Antonio,Cobre,1793014.93,200.083
2023,Enero,Corea del Sur,San Antonio,Cobre,1799697.8,200.584
2023,Enero,Corea del Sur,San Antonio,Cobre,2673784.76,305.497
2023,Enero,Corea del Sur,San Antonio,Cobre,158073.99,20.828
2023,Enero,Corea del Sur,San Antonio,Cobre,271063.96,39.35
2023,Enero,Corea del Sur,San Antonio,Cobre,287376.56,39.77
2023,Enero,Corea del Sur,Valparaíso,Cobre,22854956.08,2501.413
2023,Enero,Corea del Sur,Valparaíso,Cobre,13607256.34,1521.161
2023,Enero,Corea del Sur,Valparaíso,Cobre,32946076.17,3727.009
2023,Enero,Corea del Sur,Valparaíso,Litio,1.8,0.00091
2023,Enero,Corea del Sur,Valparaíso,Cobre,1077985.69,242.64
2023,Enero,Corea del Sur,Valparaíso,Cobre,9990878.67,1119.451
2023,Enero,España,San Antonio,Cobre,193542.0,48.86
2023,Enero,España,San Antonio,Cobre,23539141.03,2601.043
2023,Enero,España,Valparaíso,Cobre,25375.76,6.203
2023,Enero,España,Valparaíso,Cobre,135006.95,20.88
2023,Enero,España,Valparaíso,Cobre,160181.0,25.502
2023,Enero,Estados Unidos de América,San Antonio,Cobre,12203415.29,1350.524
2023,Enero,Estados Unidos de América,Valparaíso,Cobre,36302827.52,4100.669
2023,Enero,Francia,San Antonio,Cobre,5888190.46,682.715
2023,Enero,Indonesia,Valparaíso,Cobre,2226985.8,249.498
2023,Enero,Italia,San Antonio,Cobre,5333552.95,604.942
2023,Enero,Italia,San Antonio,Cobre,2390613.48,302.918
2023,Enero,Italia,San Antonio,Cobre,3596412.84,400.241
2023,Enero,Italia,San Antonio,Cobre,35946257.9,4001.284
2023,Enero,Japón,San Antonio,Cobre,138691.35,21.01
2023,Enero,Japón,San Antonio,Litio,964856.47,41.28
2023,Enero,Malasia,San Antonio,Cobre,87620.38,19.17
2023,Enero,Países Bajos,San Antonio,Cobre,153077.93,23.34
2023,Enero,Perú,San Antonio,Cobre,202117.88,22.912
2023,Enero,Reino Unido,San Antonio,Cobre,121691.85,20.18
2023,Enero,Sudáfrica,Valparaíso,Litio,1980897.68,41.12
2023,Enero,Tailandia,San Antonio,Cobre,878657.29,100.582
2023,Enero,Tailandia,San Antonio,Cobre,74006.0,25.193
2023,Enero,Tailandia,San Antonio,Cobre,608300.8,154.74
2023,Enero,Tailandia,Valparaíso,Cobre,11117992.9,1250.056
2023,Enero,Taiwán (Formosa),San Antonio,Cobre,3518661.27,390.501
2023,Enero,Taiwán (Formosa),Valparaíso,Cobre,6308521.84,706.462
2023,Enero,Taiwán (Formosa),Valparaíso,Cobre,19535814.29,2180.989
2023,Enero,Taiwán (Formosa),Valparaíso,Cobre,1804208.65,200.082
2023,Enero,Taiwán (Formosa),Valparaíso,Cobre,17678268.53,1999.365
2023,Febrero,Alemania,Antofagasta,Cobre,4451567.9,498.538
2023,Febrero,Alemania,Antofagasta,Cobre,7963955.13,906.197
2023,Febrero,Alemania,Antofagasta,Litio,1941175.52,82.56
2023,Febrero,Alemania,Antofagasta,Litio,438575.61,20.62
2023,Febrero,Alemania,Antofagasta,Litio,3632004.75,206.26
2023,Febrero,Alemania,Antofagasta,Litio,4388653.04,206.22
2023,Febrero,Alemania,Puerto Angamos,Cobre,23031807.94,3002.523
2023,Febrero,Bélgica,Antofagasta,Litio,4444546.36,77.62
2023,Febrero,Bélgica,Antofagasta,Litio,10363437.46,179.66
2023,Febrero,Bélgica,Antofagasta,Litio,4340137.39,98.76
2023,Febrero,Bélgica,Antofagasta,Litio,10794771.5,247.36
2023,Febrero,Brasil,Antofagasta,Cobre,3548180.88,400.379
2023,Febrero,Brasil,Antofagasta,Cobre,4787813.43,575.633
2023,Febrero,Brasil,Antofagasta,Cobre,12515448.72,1403.795
2023,Febrero,Brasil,Antofagasta,Cobre,18224189.51,2047.083
2023,Febrero,Canadá,Puerto Angamos,Cobre,77955471.98,8582.51
2023,Febrero,China,Antofagasta,Cobre,2667277.4,300.942
2023,Febrero,China,Antofagasta,Cobre,4446703.34,499.204
2023,Febrero,China,Antofagasta,Cobre,4470628.14,502.36
2023,Febrero,China,Antofagasta,Cobre,4564498.78,513.484
2023,Febrero,China,Antofagasta,Cobre,16176018.69,1817.287
2023,Febrero,China,Antofagasta,Litio,970044.62,26.05125
2023,Febrero,China,Antofagasta,Litio,3685041.54,98.28375
2023,Febrero,China,Antofagasta,Litio,1853654.88,49.84
2023,Febrero,China,Antofagasta,Litio,2776217.16,74.76
2023,Febrero,China,Puerto Angamos,Cobre,28157206.59,3002.56
2023,Febrero,China,Puerto Angamos,Cobre,1886517.81,200.6
2023,Febrero,China,Puerto Angamos,Cobre,4388161.7,492.44
2023,Febrero,China,Puerto Angamos,Cobre,5329328.69,601.857
2023,Febrero,China,Puerto Angamos,Cobre,8995063.41,1001.032
2023,Febrero,China,Puerto Angamos,Cobre,13390955.7,1519.806
2023,Febrero,China,Puerto Angamos,Cobre,155166468.22,17776.067
2023,Febrero,China,Puerto Angamos,Litio,610367.14,10.26
2023,Febrero,China,Puerto Angamos,Litio,3058139.14,51.3
2023,Febrero,China,Puerto Angamos,Litio,144.0,0.07416
2023,Febrero,China,Puerto Angamos,Litio,11340579.37,474.72
2023,Febrero,China,Puerto Angamos,Litio,20200213.31,825.6
2023,Febrero,China,Puerto Angamos,Litio,20262527.18,687.98875
2023,Febrero,China,Puerto Angamos,Litio,72985191.86,2529.71625
2023,Febrero,China,Puerto Angamos,Litio,1764639.43,82.48
2023,Febrero,China,Puerto Angamos,Litio,23596906.16,816.06
2023,Febrero,China,Puerto Angamos,Litio,86472025.63,3109.16
2023,Febrero,Colombia,Antofagasta,Litio,358449.29,5.13
2023,Febrero,Corea del Sur,Antofagasta,Cobre,2649480.01,304.24
2023,Febrero,Corea del Sur,Antofagasta,Litio,153323.46,5.13125
2023,Febrero,Corea del Sur,Antofagasta,Litio,1073264.29,35.91875
2023,Febrero,Corea del Sur,Antofagasta,Litio,1953662.67,82.56
2023,Febrero,Corea del Sur,Puerto Angamos,Cobre,1797782.77,200.637
2023,Febrero,Corea del Sur,Puerto Angamos,Cobre,2535435.49,301.05
2023,Febrero,Corea del Sur,Puerto Angamos,Cobre,24068907.27,2737.529
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,2737366.09,46.3125
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,16865764.96,287.1375
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,30.0,0.01545
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,465336.5,10.2625
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,5118701.38,112.8875
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,15475819.76,639.86
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,29899919.2,1238.64
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,13186805.97,287.452
2023,Febrero,Corea del Sur,Puerto Angamos,Litio,36624727.24,819.14
2023,Febrero,Estados Unidos de América,Antofagasta,Cobre,8879420.2,1000.605
2023,Febrero,Estados Unidos de América,Antofagasta,Cobre,13598876.15,1513.338
2023,Febrero,Estados Unidos de América,Antofagasta,Cobre,54708112.97,6106.225
2023,Febrero,Estados Unidos de América,Antofagasta,Litio,540901.91,8.424
2023,Febrero,Estados Unidos de América,Antofagasta,Litio,4317550.92,66.96
2023,Febrero,Estados Unidos de América,Antofagasta,Litio,422835.99,20.6
2023,Febrero,Estados Unidos de América,Antofagasta,Litio,5220459.73,244.6
2023,Febrero,Estados Unidos de América,Puerto Angamos,Cobre,9051531.29,1011.602
2023,Febrero,Estados Unidos de América,Puerto Angamos,Cobre,36287011.39,4018.003
