AÑO,MES,PAÍS DESTINO,PUERTO EMBARQUE,PRODUCTO,MONTO FOB (US$),PESO EN TONELADAS
2024,Junio,China,San Antonio,Cobre,463962.09,74.08
2024,Junio,China,San Antonio,Cobre,137499.1,22.42
2024,Junio,China,San Antonio,Cobre,196887.42,24.47
2024,Junio,China,San Antonio,Cobre,187950.56,22.19
2024,Junio,China,San Antonio,Cobre,229453.49,25.767
2024,Junio,China,San Antonio,Cobre,415231.55,52.58
2024,Junio,China,Valparaíso,Cobre,945818.15,100.919
2024,Junio,China,Valparaíso,Cobre,6616574.05,691.971
2024,Junio,China,Valparaíso,Cobre,18264802.83,1908.647
2024,Junio,China,Valparaíso,Litio,50.0,0.02575
2024,Junio,China,Valparaíso,Litio,8553912.97,681.12
2024,Junio,China,Valparaíso,Litio,1352061.21,123.76
2024,Junio,China,Valparaíso,Cobre,148521.0,25.647
2024,Junio,China,Valparaíso,Cobre,1141033.0,127.872
2024,Junio,Colombia,San Antonio,Cobre,446731.95,48.0056
2024,Junio,Corea del Sur,San Antonio,Cobre,484373.92,61.93
2024,Junio,Corea del Sur,San Antonio,Cobre,29388063.8,3008.561
2024,Junio,Corea del Sur,San Antonio,Cobre,2105006.78,225.065
2024,Junio,Corea del Sur,San Antonio,Cobre,11369111.73,1207.291
2024,Junio,Corea del Sur,San Antonio,Cobre,344834.5,41.549
2024,Junio,Corea del Sur,San Antonio,Cobre,184413.85,19.99
2024,Junio,Corea del Sur,San Antonio,Cobre,571209.43,61.26
2024,Junio,Corea del Sur,San Antonio,Cobre,174131.0,20.514
2024,Junio,Corea del Sur,Valparaíso,Cobre,13403044.53,1404.02
2024,Junio,Corea del Sur,Valparaíso,Litio,4.0,0.00206
2024,Junio,Emiratos Árabes Unidos,San Antonio,Cobre,621892.0,64.5
2024,Junio,España,San Antonio,Cobre,175815.03,24.35
2024,Junio,España,San Antonio,Cobre,927001.58,100.614
2024,Junio,España,San Antonio,Cobre,1783092.74,496.64
2024,Junio,España,Valparaíso,Cobre,2878374.78,610.06
2024,Junio,Estados Unidos de América,San Antonio,Cobre,4741516.12,501.526
2024,Junio,Estados Unidos de América,San Antonio,Cobre,19820767.63,2000.694
2024,Junio,Estados Unidos de América,Valparaíso,Cobre,122551.76,19.45
2024,Junio,India,Valparaíso,Cobre,58117.2,22.2
2024,Junio,Japón,San Antonio,Cobre,332671.6,41.68
2024,Junio,Malasia,San Antonio,Cobre,1096.0,0.159
2024,Junio,Malasia,San Antonio,Cobre,1186857.73,338.24
2024,Junio,Malasia,San Antonio,Cobre,4640209.73,1148.881
2024,Junio,Malasia,Valparaíso,Cobre,1217259.72,275.282
2024,Junio,Malasia,Valparaíso,Cobre,1482696.87,354.4655
2024,Junio,Tailandia,San Antonio,Cobre,925701.23,100.607
2024,Junio,Tailandia,San Antonio,Cobre,2048084.21,474.6
2024,Junio,Tailandia,Valparaíso,Cobre,19295945.86,2006.796
2024,Junio,Taiwán (Formosa),San Antonio,Cobre,5579668.71,569.092
2024,Junio,Taiwán (Formosa),San Antonio,Cobre,1485226.36,162.34
2024,Junio,Taiwán (Formosa),Valparaíso,Cobre,14444691.54,1500.138
2024,Junio,Taiwán (Formosa),Valparaíso,Cobre,6131662.64,649.885
2024,Junio,Taiwán (Formosa),Valparaíso,Cobre,429006.0,50.693
2024,Julio,Alemania,Antofagasta,Cobre,6409067.2,703.529
2024,Julio,Alemania,Antofagasta,Litio,449673.24,41.2
2024,Julio,Alemania,Antofagasta,Litio,1795073.03,164.96
2024,Julio,Australia,Puerto Angamos,Litio,65103.45,5.15
2024,Julio,Australia,Puerto Angamos,Litio,195310.34,15.45
2024,Julio,Bélgica,Antofagasta,Litio,186255.06,15.45
2024,Julio,Bélgica,Antofagasta,Litio,558765.18,46.35
2024,Julio,Bélgica,Antofagasta,Litio,282048.54,24.92
2024,Julio,Bélgica,Antofagasta,Litio,1965529.65,173.06
2024,Julio,Bélgica,Antofagasta,Litio,6186412.71,545.48
2024,Julio,Brasil,Antofagasta,Cobre,4596327.02,493.442
2024,Julio,Brasil,Antofagasta,Cobre,6012535.13,626.293
2024,Julio,Brasil,Antofagasta,Cobre,10112218.94,1042.271
2024,Julio,Brasil,Antofagasta,Cobre,10491811.99,1167.295
2024,Julio,Brasil,Antofagasta,Cobre,27564297.12,2921.08
2024,Julio,Brasil,Antofagasta,Cobre,37291507.32,3978.493
2024,Julio,Brasil,Antofagasta,Litio,148624.99,10.3
2024,Julio,Brasil,Antofagasta,Litio,701625.61,48.41
2024,Julio,China,Puerto Angamos,Cobre,34884013.37,3505.73
2024,Julio,China,Puerto Angamos,Cobre,10251918.04,1006.12
2024,Julio,China,Puerto Angamos,Cobre,1851371.46,198.763
2024,Julio,China,Puerto Angamos,Cobre,2319054.56,251.231
2024,Julio,China,Puerto Angamos,Cobre,24996242.17,2728.888
2024,Julio,China,Puerto Angamos,Cobre,138268493.03,14582.266
2024,Julio,China,Puerto Angamos,Cobre,428509.7,49.733
2024,Julio,China,Puerto Angamos,Cobre,469115.03,50.321
2024,Julio,China,Puerto Angamos,Litio,418.0,0.21527
2024,Julio,China,Puerto Angamos,Litio,11413609.17,1256.86125
2024,Julio,China,Puerto Angamos,Litio,46614878.36,5125.02375
2024,Julio,China,Puerto Angamos,Litio,56187641.1,4582.08
2024,Julio,China,Puerto Angamos,Litio,14.0,0.00721
2024,Julio,China,Puerto Angamos,Litio,1577660.9,144.34
2024,Julio,China,Puerto Angamos,Litio,9202304.67,1021.72
2024,Julio,China,Puerto Angamos,Litio,26751844.2,2965.48
2024,Julio,Corea del Sur,Puerto Angamos,Cobre,1934443.74,200.861
2024,Julio,Corea del Sur,Puerto Angamos,Cobre,5378521.49,591.941
2024,Julio,Corea del Sur,Puerto Angamos,Cobre,11591874.55,1202.452
2024,Julio,Corea del Sur,Puerto Angamos,Cobre,63615208.78,6877.044
2024,Julio,Corea del Sur,Puerto Angamos,Litio,1276425.18,112.292
2024,Julio,Corea del Sur,Puerto Angamos,Litio,13000832.7,1152.812
2024,Julio,Corea del Sur,Puerto Angamos,Litio,10.0,0.00515
2024,Julio,Corea del Sur,Puerto Angamos,Litio,818455.55,71.8375
2024,Julio,Corea del Sur,Puerto Angamos,Litio,3176317.43,474.72
2024,Julio,Corea del Sur,Puerto Angamos,Litio,11343081.44,995.4625
2024,Julio,Corea del Sur,Puerto Angamos,Litio,1205868.6,164.96
2024,Julio,Corea del Sur,Puerto Angamos,Litio,919496.74,79.192
2024,Julio,Corea del Sur,Puerto Angamos,Litio,2810715.92,248.28
2024,Julio,España,Puerto Angamos,Cobre,28903160.43,3103.86
2024,Julio,Estados Unidos de América,Antofagasta,Cobre,9810237.5,1021.158
2024,Julio,Estados Unidos de América,Antofagasta,Cobre,30194354.4,3215.535
2024,Julio,Estados Unidos de América,Antofagasta,Litio,1579758.62,130.794
2024,Julio,Estados Unidos de América,Antofagasta,Litio,350102.52,31.26
2024,Julio,Estados Unidos de América,Antofagasta,Litio,1141267.7,98.04
2024,Julio,Estados Unidos de América,Antofagasta,Litio,6533277.7,552.19
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,24221058.21,2506.763
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,25827162.49,2750.817
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,28803156.95,3004.813
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,53856097.48,5554.047
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,89246935.82,9374.203
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,92680584.56,9731.499
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,92733638.83,9852.303
2024,Julio,Estados Unidos de América,Puerto Angamos,Cobre,233070515.75,24153.21
2024,Julio,Francia,Puerto Angamos,Cobre,66718303.28,6981.347
2024,Julio,India,Puerto Angamos,Cobre,31553519.22,3098.807
2024,Julio,Indonesia,Puerto Angamos,Cobre,2236458.36,250.159
2024,Julio,Italia,Antofagasta,Cobre,1891495.94,197.791
2024,Julio,Italia,Antofagasta,Cobre,9212391.09,990.204
2024,Julio,Italia,Puerto Angamos,Cobre,9470050.45,1000.4
2024,Julio,Japón,Puerto Angamos,Litio,1933360.5,165.12
2024,Julio,Japón,Puerto Angamos,Litio,150982.85,12.23
2024,Julio,Malasia,Puerto Angamos,Cobre,14383712.04,1504.964
2024,Julio,México,Antofagasta,Litio,235976.76,20.6
2024,Julio,Países Bajos,Puerto Angamos,Cobre,12737676.3,1298.828
2024,Julio,Panamá,Puerto Angamos,Cobre,2902181.15,326.402
2024,Julio,Perú,Antofagasta,Cobre,1420105.97,150.308
2024,Julio,Sudáfrica,Antofagasta,Litio,119008.5,10.3
2024,Julio,Suecia,Puerto Angamos,Cobre,13592412.18,1502.84
2024,Julio,Tailandia,Puerto Angamos,Cobre,6007760.91,602.357
2024,Julio,Tailandia,Puerto Angamos,Cobre,7682520.83,848.821
2024,Julio,Tailandia,Puerto Angamos,Litio,135334.34,10.3
2024,Julio,Tailandia,Puerto Angamos,Litio,406003.01,30.9
2024,Julio,Taiwán (Formosa),Puerto Angamos,Cobre,3862989.81,400.906
2024,Julio,Taiwán (Formosa),Puerto Angamos,Cobre,35152259.84,3684.061
2024,Julio,Vietnam,Puerto Angamos,Cobre,2390856.76,253.79
2024,Julio,Vietnam,Puerto Angamos,Litio,128379.98,20.56
2024,Julio,China,Arica,Cobre,3017910.66,302.461
2024,Julio,Corea del Sur,Arica,Cobre,175609.5,21.326
2024,Julio,México,Arica,Cobre,1967666.67,201.921
2024,Julio,China,Chañaral / Barquito,Cobre,20293257.81,1985.31
2024,Julio,Estados Unidos de América,Chañaral / Barquito,Cobre,35780437.3,3832.482
2024,Julio,México,Chañaral / Barquito,Cobre,5083361.1,504.793
2024,Julio,Brasil,San Vicente,Cobre,251312.23,25.54
2024,Julio,China,Lirquén,Cobre,729022.2,79.62
2024,Julio,China,San Vicente,Litio,14.0,0.00721
2024,Julio,China,San Vicente,Litio,1746705.74,144.48
2024,Julio,China,San Vicente,Cobre,133676.4,23.406
2024,Julio,Corea del Sur,Coronel,Litio,52708.98,4.636
2024,Julio,Corea del Sur,Coronel,Litio,158126.94,13.908
2024,Julio,Corea del Sur,Lirquén,Cobre,405118.31,47.738
2024,Julio,Corea del Sur,Lirquén,Cobre,188837.0,21.034
2024,Julio,Corea del Sur,San Vicente,Cobre,170066.85,19.838
2024,Julio,Corea del Sur,San Vicente,Cobre,175930.0,20.114
2024,Julio,Japón,Coronel,Cobre,100024.47,20.214
2024,Julio,Tailandia,Lirquén,Cobre,114961.0,21.465
2024,Julio,Taiwán (Formosa),Lirquén,Cobre,173739.0,19.982
2024,Julio,Taiwán (Formosa),San Vicente,Cobre,175566.0,20.192
2024,Julio,Alemania,Aerop. A. Merino Benítez,Litio,455232.0,41.2
2024,Julio,Bélgica,Aerop. A. Merino Benítez,Litio,119.29,0.0125
2024,Julio,Canadá,Aerop. A. Merino Benítez,Oro,22685236.66,5.89498
2024,Julio,China,Aerop. A. Merino Benítez,Litio,44.65,0.0064
2024,Julio,Colombia,Aerop. A. Merino Benítez,Plata,14065.5,0.053
2024,Julio,Corea del Sur,Aerop. A. Merino Benítez,Litio,228.6,0.0247
2024,Julio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,13262888.95,0.181
2024,Julio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,884348.39,0.05202
2024,Julio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,1296509.22,0.07272
2024,Julio,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,21652312.6,23.278
2024,Julio,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,369.8,0.978
2024,Julio,Finlandia,Aerop. A. Merino Benítez,Litio,279.0,0.3435
2024,Julio,Japón,Aerop. A. Merino Benítez,Litio,6902.11,1.032
2024,Julio,Suiza,Aerop. A. Merino Benítez,Oro,480522.34,0.059
2024,Julio,Suiza,Aerop. A. Merino Benítez,Oro,10283914.32,2.20244
2024,Julio,Suiza,Aerop. A. Merino Benítez,Oro,19864308.61,2.963
2024,Julio,Suiza,Aerop. A. Merino Benítez,Oro,20116357.63,3.923
2024,Julio,Suiza,Aerop. A. Merino Benítez,Litio,172.0,0.491
2024,Julio,Canadá,Iquique,Litio,295091.89,41.24
2024,Julio,China,Iquique,Cobre,1796954.39,198.26
2024,Julio,Corea del Sur,Iquique,Cobre,1760658.45,206.92
2024,Julio,Estados Unidos de América,Iquique,Litio,4076969.03,333.336
2024,Julio,Estados Unidos de América,Iquique,Litio,1064343.11,97.945
2024,Julio,Tailandia,Iquique,Cobre,82443.99,16.388
2024,Julio,Argentina,Cristo Redentor (Los Libertadores),Cobre,420187.11,48.118
2024,Julio,Argentina,Cristo Redentor (Los Libertadores),Litio,122871.7,7.21
2024,Julio,Argentina,Cristo Redentor (Los Libertadores),Litio,164632.5,9.27
2024,Julio,Argentina,Cristo Redentor (Los Libertadores),Plata,8553.91,0.06335
2024,Julio,Bélgica,San Antonio,Cobre,212242.62,24.19
2024,Julio,Bélgica,Valparaíso,Cobre,424572.13,49.49
2024,Julio,Bélgica,Valparaíso,Cobre,167980.0,26.054
2024,Julio,Bélgica,Valparaíso,Cobre,1114225.0,123.681
2024,Julio,Brasil,San Antonio,Cobre,24909949.96,2608.133
2024,Julio,Brasil,San Antonio,Cobre,70223885.36,7349.513
2024,Julio,Brasil,San Antonio,Cobre,204928.98,33.336
2024,Julio,Brasil,San Antonio,Cobre,844675.19,119.171
2024,Julio,China,San Antonio,Cobre,1079947.74,104.736
2024,Julio,China,San Antonio,Cobre,19541334.28,2035.422
2024,Julio,China,San Antonio,Cobre,219999.14,25.915
2024,Julio,China,San Antonio,Cobre,500231.47,49.909
2024,Julio,China,San Antonio,Cobre,709673.53,75.093
2024,Julio,China,San Antonio,Cobre,2023620.2,200.076
2024,Julio,China,San Antonio,Cobre,5745972.42,603.458
2024,Julio,China,San Antonio,Cobre,11442904.91,1200.571
2024,Julio,China,San Antonio,Cobre,572635.19,64.99
2024,Julio,China,San Antonio,Cobre,709877.79,123.5
2024,Julio,China,San Antonio,Cobre,347259.12,45.66
2024,Julio,China,San Antonio,Cobre,224060.22,25.328
2024,Julio,China,San Antonio,Cobre,233984.99,25.653
2024,Julio,China,San Antonio,Cobre,714539.8,103.079
2024,Julio,China,San Antonio,Cobre,973392.64,102.423
2024,Julio,China,Valparaíso,Cobre,1890411.51,203.057
2024,Julio,China,Valparaíso,Cobre,2778049.39,298.256
2024,Julio,China,Valparaíso,Cobre,12260653.76,1317.182
2024,Julio,China,Valparaíso,Cobre,30465185.58,3271.816
2024,Julio,China,Valparaíso,Litio,6137245.41,516.0
2024,Julio,China,Valparaíso,Cobre,1008252.0,126.679
2024,Julio,Colombia,San Antonio,Cobre,1507752.83,148.81
2024,Julio,Corea del Sur,San Antonio,Cobre,182854.0,22.191
2024,Julio,Corea del Sur,San Antonio,Cobre,10380348.88,1002.417
2024,Julio,Corea del Sur,San Antonio,Cobre,2234658.05,250.065
2024,Julio,Corea del Sur,San Antonio,Cobre,2306428.46,249.974
2024,Julio,Corea del Sur,San Antonio,Cobre,2875309.38,301.889
2024,Julio,Corea del Sur,San Antonio,Cobre,982276.22,121.793
2024,Julio,Corea del Sur,San Antonio,Cobre,533060.73,59.93
2024,Julio,Corea del Sur,San Antonio,Cobre,880188.32,102.35
2024,Julio,Corea del Sur,San Antonio,Cobre,190635.29,21.0
2024,Julio,Corea del Sur,San Antonio,Cobre,365068.0,42.88
2024,Julio,Corea del Sur,Valparaíso,Cobre,19439018.8,2017.545
2024,Julio,Corea del Sur,Valparaíso,Litio,484477.3,41.32
2024,Julio,Ecuador,San Antonio,Plata,12840.11,0.13725
2024,Julio,España,San Antonio,Cobre,884379.75,100.627
2024,Julio,España,San Antonio,Cobre,2015533.24,418.75
2024,Julio,España,Valparaíso,Cobre,133896.44,21.03
2024,Julio,España,Valparaíso,Cobre,457671.6,99.2
2024,Julio,España,Valparaíso,Cobre,501425.0,50.543
2024,Julio,Estados Unidos de América,San Antonio,Cobre,1917435.33,202.795
2024,Julio,Estados Unidos de América,San Antonio,Cobre,12368696.34,1360.568
2024,Julio,Estados Unidos de América,San Antonio,Cobre,637305.12,66.17
2024,Julio,Estados Unidos de América,Valparaíso,Cobre,21995.58,7.533
2024,Julio,Grecia,Valparaíso,Cobre,653758.85,68.82
2024,Julio,India,San Antonio,Cobre,114978.16,23.39
2024,Julio,India,San Antonio,Cobre,106938.12,22.04
2024,Julio,India,San Antonio,Cobre,683096.8,81.86
2024,Julio,India,Valparaíso,Cobre,162409.0,52.43
2024,Julio,Japón,San Antonio,Cobre,1267346.36,144.28
2024,Julio,Japón,San Antonio,Cobre,308145.73,39.73
2024,Julio,Japón,San Antonio,Cobre,162445.8,21.53
2024,Julio,Malasia,San Antonio,Cobre,127540.49,21.261
2024,Julio,Malasia,San Antonio,Cobre,225721.0,25.633
2024,Julio,Malasia,San Antonio,Cobre,605892.75,132.349
2024,Julio,Malasia,San Antonio,Cobre,1877932.29,459.901
2024,Julio,Malasia,Valparaíso,Cobre,970466.95,225.84105
2024,Julio,Países Bajos,Valparaíso,Cobre,231001.0,25.637
2024,Julio,Perú,San Antonio,Cobre,911303.82,101.048
2024,Julio,Tailandia,San Antonio,Cobre,1008404.99,100.552
2024,Julio,Tailandia,San Antonio,Cobre,100125.51,25.262
2024,Julio,Tailandia,Valparaíso,Cobre,21656039.32,2314.607
2024,Julio,Taiwán (Formosa),San Antonio,Cobre,599646.25,67.66
2024,Julio,Taiwán (Formosa),Valparaíso,Cobre,17967569.77,1895.749
2024,Julio,Taiwán (Formosa),Valparaíso,Cobre,10066695.59,1099.945
2024,Julio,Taiwán (Formosa),Valparaíso,Cobre,677487.0,76.868
2024,Julio,Uruguay,Cristo Redentor (Los Libertadores),Cobre,7295.0,0.532
2024,Agosto,Alemania,Antofagasta,Cobre,4640462.85,501.842
2024,Agosto,Bélgica,Antofagasta,Litio,234319.42,20.6
2024,Agosto,Bélgica,Antofagasta,Litio,2108872.95,185.4
2024,Agosto,Bélgica,Antofagasta,Litio,181073.82,15.75
2024,Agosto,Bélgica,Antofagasta,Litio,784653.59,68.25
2024,Agosto,Bélgica,Antofagasta,Litio,2031343.91,172.14
2024,Agosto,Bélgica,Antofagasta,Litio,4933258.16,418.12
2024,Agosto,Brasil,Antofagasta,Cobre,897855.01,100.315
2024,Agosto,Brasil,Antofagasta,Cobre,2632647.55,296.304
2024,Agosto,Brasil,Antofagasta,Cobre,4534256.72,510.32
2024,Agosto,Brasil,Antofagasta,Cobre,9849620.61,1026.904
2024,Agosto,Brasil,Antofagasta,Cobre,15007804.42,1617.392
2024,Agosto,Brasil,Antofagasta,Cobre,15202707.94,1629.88
2024,Agosto,Brasil,Antofagasta,Cobre,16214480.79,1791.698
2024,Agosto,Brasil,Antofagasta,Cobre,29137169.12,3215.633
2024,Agosto,Brasil,Antofagasta,Litio,74983.84,5.15
2024,Agosto,Brasil,Antofagasta,Litio,524886.85,36.05
2024,Agosto,China,Puerto Angamos,Cobre,4845813.09,495.92
2024,Agosto,China,Puerto Angamos,Cobre,31262824.38,3003.531
2024,Agosto,China,Puerto Angamos,Cobre,5401424.01,505.04
2024,Agosto,China,Puerto Angamos,Cobre,4368880.61,466.517
2024,Agosto,China,Puerto Angamos,Cobre,4716601.3,501.025
2024,Agosto,China,Puerto Angamos,Cobre,17172294.39,1935.462
2024,Agosto,China,Puerto Angamos,Cobre,18891344.3,2003.722
2024,Agosto,China,Puerto Angamos,Cobre,105436234.66,11576.022
2024,Agosto,China,Puerto Angamos,Litio,376.0,0.19364
2024,Agosto,China,Puerto Angamos,Litio,8057130.92,979.84875
2024,Agosto,China,Puerto Angamos,Litio,30023142.68,3653.28
2024,Agosto,China,Puerto Angamos,Litio,34240571.98,4170.96125
2024,Agosto,China,Puerto Angamos,Litio,5790219.82,697.76
2024,Agosto,China,Puerto Angamos,Litio,21928640.29,2641.52
2024,Agosto,Colombia,Antofagasta,Litio,46996.68,3.09
2024,Agosto,Corea del Sur,Puerto Angamos,Cobre,2773741.52,301.139
2024,Agosto,Corea del Sur,Puerto Angamos,Cobre,4719831.09,501.692
2024,Agosto,Corea del Sur,Puerto Angamos,Cobre,11377761.68,1228.411
2024,Agosto,Corea del Sur,Puerto Angamos,Cobre,20248529.54,2206.375
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,1402499.49,135.472
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,16675502.47,1620.02
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,24.0,0.01236
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,1238295.9,112.8875
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,3960745.12,577.98
2024,Agosto,Corea del Sur,Puerto Angamos,Litio,16973535.21,1549.6375
2024,Agosto,España,Antofagasta,Cobre,116775476.2,11143.211
2024,Agosto,España,Antofagasta,Cobre,17670246.4,2003.294
2024,Agosto,España,Puerto Angamos,Cobre,6572372.46,700.593
2024,Agosto,Estados Unidos de América,Antofagasta,Cobre,5464688.7,600.28
2024,Agosto,Estados Unidos de América,Antofagasta,Cobre,9709096.33,1001.525
2024,Agosto,Estados Unidos de América,Antofagasta,Cobre,17151055.14,1907.311
2024,Agosto,Estados Unidos de América,Antofagasta,Litio,287502.34,25.392
2024,Agosto,Estados Unidos de América,Antofagasta,Litio,468440.96,42.0
2024,Agosto,Estados Unidos de América,Antofagasta,Litio,6070470.81,526.12
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,4699185.82,509.776
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,24122512.52,2503.676
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,62148438.41,6751.576
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,83921169.84,9173.444
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,89364287.31,9626.994
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,130764921.56,14034.954
2024,Agosto,Estados Unidos de América,Puerto Angamos,Cobre,363501447.92,39850.775
2024,Agosto,Francia,Puerto Angamos,Cobre,11806149.89,1260.659
2024,Agosto,Francia,Puerto Angamos,Cobre,95055708.92,10014.17
2024,Agosto,Grecia,Antofagasta,Cobre,1818340.83,201.118
2024,Agosto,Indonesia,Puerto Angamos,Cobre,2317790.31,251.105
2024,Agosto,Italia,Antofagasta,Cobre,1827240.6,201.93
2024,Agosto,Italia,Antofagasta,Cobre,3865992.17,402.745
2024,Agosto,Italia,Antofagasta,Cobre,4510628.04,500.229
2024,Agosto,Japón,Puerto Angamos,Litio,851937.84,70.84
2024,Agosto,Japón,Puerto Angamos,Litio,145258.31,12.248
2024,Agosto,México,Puerto Angamos,Cobre,18841524.35,1999.737
2024,Agosto,Países Bajos,Puerto Angamos,Cobre,18640416.41,2002.72
2024,Agosto,Tailandia,Puerto Angamos,Cobre,2235063.48,249.788
2024,Agosto,Tailandia,Puerto Angamos,Cobre,3735121.38,400.333
2024,Agosto,Tailandia,Puerto Angamos,Cobre,19624072.82,2103.321
2024,Agosto,Taiwán (Formosa),Puerto Angamos,Cobre,961580.76,100.078
2024,Agosto,Taiwán (Formosa),Puerto Angamos,Cobre,3765824.64,401.158
2024,Agosto,Taiwán (Formosa),Puerto Angamos,Litio,552731.08,48.92
2024,Agosto,Bolivia,Chungará,Cobre,60416.4,21.89
2024,Agosto,Corea del Sur,Arica,Cobre,157771.95,19.633
2024,Agosto,México,Arica,Cobre,1922661.85,202.108
2024,Agosto,Perú,Arica,Cobre,961566.23,100.992
2024,Agosto,Estados Unidos de América,Chañaral / Barquito,Cobre,43296527.54,4523.901
2024,Agosto,México,Chañaral / Barquito,Cobre,5104828.73,506.925
2024,Agosto,China,Coronel,Cobre,162335.12,26.032
2024,Agosto,China,Lirquén,Cobre,486386.76,78.142
2024,Agosto,China,Lirquén,Cobre,268243.2,43.569
2024,Agosto,China,Lirquén,Cobre,88965.36,10.581
2024,Agosto,Corea del Sur,Coronel,Cobre,124393.25,21.0
2024,Agosto,Corea del Sur,Coronel,Cobre,164887.0,20.867
2024,Agosto,Corea del Sur,Lirquén,Cobre,94455.56,11.973
2024,Agosto,Corea del Sur,Lirquén,Cobre,393104.02,63.0
2024,Agosto,Corea del Sur,San Vicente,Cobre,3614734.51,402.447
2024,Agosto,Corea del Sur,San Vicente,Cobre,95068.88,11.973
2024,Agosto,Corea del Sur,San Vicente,Cobre,330809.7,40.655
2024,Agosto,Tailandia,San Vicente,Cobre,2724731.74,302.557
2024,Agosto,Vietnam,San Vicente,Cobre,891972.98,99.054
2024,Agosto,Bélgica,Aerop. A. Merino Benítez,Litio,59.31,0.0075
2024,Agosto,Bélgica,Aerop. A. Merino Benítez,Litio,36.63,0.0042
2024,Agosto,Bélgica,Aerop. A. Merino Benítez,Litio,24.42,0.0028
2024,Agosto,Brasil,Aerop. A. Merino Benítez,Litio,375.0,0.0305
2024,Agosto,Canadá,Aerop. A. Merino Benítez,Litio,781.11,0.35
2024,Agosto,China,Aerop. A. Merino Benítez,Litio,0.25,0.018
2024,Agosto,China,Aerop. A. Merino Benítez,Litio,362.25,1.837
2024,Agosto,China,Aerop. A. Merino Benítez,Litio,78.0,0.0125
2024,Agosto,Colombia,Aerop. A. Merino Benítez,Plata,27805.82,0.17481
2024,Agosto,Corea del Sur,Aerop. A. Merino Benítez,Litio,1.0,0.00052
2024,Agosto,Corea del Sur,Aerop. A. Merino Benítez,Litio,100.7,0.0128
2024,Agosto,Corea del Sur,Aerop. A. Merino Benítez,Litio,366.5,0.0487
2024,Agosto,Ecuador,Aerop. A. Merino Benítez,Plata,50915.9,0.331
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,12187462.23,0.169
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,938314.97,0.08
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,2631821.08,0.22734
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,23483437.6,25.277
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,45.0,0.05
2024,Agosto,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,0.5,0.00027
2024,Agosto,Suiza,Aerop. A. Merino Benítez,Oro,3792914.19,0.052
2024,Agosto,Suiza,Aerop. A. Merino Benítez,Oro,1704354.33,0.42154
2024,Agosto,Suiza,Aerop. A. Merino Benítez,Oro,8581915.11,1.77019
2024,Agosto,Suiza,Aerop. A. Merino Benítez,Oro,9046168.11,0.939
2024,Agosto,Suiza,Aerop. A. Merino Benítez,Oro,49682113.27,16.951
2024,Agosto,Turquía,Aerop. A. Merino Benítez,Oro,287489.0,0.00611
2024,Agosto,Bélgica,Iquique,Cobre,162054.13,20.373
2024,Agosto,Canadá,Iquique,Litio,82920.11,20.62
2024,Agosto,China,Iquique,Cobre,2658501.71,297.713
2024,Agosto,China,Iquique,Cobre,220778.54,39.837
2024,Agosto,Corea del Sur,Iquique,Cobre,2179152.6,268.76
2024,Agosto,España,Iquique,Cobre,148140.8,20.87
2024,Agosto,Estados Unidos de América,Iquique,Litio,1828533.72,156.864
2024,Agosto,Estados Unidos de América,Iquique,Litio,1087423.88,176.301
2024,Agosto,Alemania,San Antonio,Cobre,215629.86,24.35
2024,Agosto,Argentina,Cristo Redentor (Los Libertadores),Plata,46120.2,0.36968
2024,Agosto,Bélgica,San Antonio,Cobre,199131.72,23.95
2024,Agosto,Bélgica,Valparaíso,Cobre,192022.06,21.93
2024,Agosto,Bélgica,Valparaíso,Cobre,559197.03,74.89
2024,Agosto,Bélgica,Valparaíso,Cobre,1000535.05,126.797
